file,gender,age,mask,map_age,class
/opt/ml/input/data/train/images/001080_female_Asian_23/mask1.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001080_female_Asian_23/normal.jpg,1,23,2,0,15
/opt/ml/input/data/train/images/001080_female_Asian_23/mask3.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001080_female_Asian_23/mask4.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001082_female_Asian_51/mask2.jpg,1,51,0,1,4
/opt/ml/input/data/train/images/001082_female_Asian_51/incorrect_mask.jpg,1,51,1,1,10
/opt/ml/input/data/train/images/001082_female_Asian_51/mask5.jpg,1,51,0,1,4
/opt/ml/input/data/train/images/001082_female_Asian_51/mask1.jpg,1,51,0,1,4
/opt/ml/input/data/train/images/001082_female_Asian_51/normal.jpg,1,51,2,1,16
/opt/ml/input/data/train/images/001082_female_Asian_51/mask3.jpg,1,51,0,1,4
/opt/ml/input/data/train/images/001082_female_Asian_51/mask4.jpg,1,51,0,1,4
/opt/ml/input/data/train/images/001083_female_Asian_34/mask2.jpg,1,34,0,1,4
/opt/ml/input/data/train/images/001083_female_Asian_34/incorrect_mask.jpg,1,34,1,1,10
/opt/ml/input/data/train/images/001083_female_Asian_34/mask5.jpg,1,34,0,1,4
/opt/ml/input/data/train/images/001083_female_Asian_34/mask1.jpg,1,34,0,1,4
/opt/ml/input/data/train/images/001083_female_Asian_34/normal.jpg,1,34,2,1,16
/opt/ml/input/data/train/images/001083_female_Asian_34/mask3.jpg,1,34,0,1,4
/opt/ml/input/data/train/images/001083_female_Asian_34/mask4.jpg,1,34,0,1,4
/opt/ml/input/data/train/images/001084_female_Asian_26/mask2.jpg,1,26,0,0,3
/opt/ml/input/data/train/images/001084_female_Asian_26/incorrect_mask.jpg,1,26,1,0,9
/opt/ml/input/data/train/images/001084_female_Asian_26/mask5.jpg,1,26,0,0,3
/opt/ml/input/data/train/images/001084_female_Asian_26/mask1.jpg,1,26,0,0,3
/opt/ml/input/data/train/images/001084_female_Asian_26/normal.jpg,1,26,2,0,15
/opt/ml/input/data/train/images/001084_female_Asian_26/mask3.jpg,1,26,0,0,3
/opt/ml/input/data/train/images/001084_female_Asian_26/mask4.jpg,1,26,0,0,3
/opt/ml/input/data/train/images/001085_male_Asian_26/mask2.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001085_male_Asian_26/incorrect_mask.jpg,0,26,1,0,6
/opt/ml/input/data/train/images/001085_male_Asian_26/mask5.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001085_male_Asian_26/mask1.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001085_male_Asian_26/normal.jpg,0,26,2,0,12
/opt/ml/input/data/train/images/001085_male_Asian_26/mask3.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001085_male_Asian_26/mask4.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001087_female_Asian_25/mask2.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001087_female_Asian_25/incorrect_mask.jpg,1,25,1,0,9
/opt/ml/input/data/train/images/001087_female_Asian_25/mask5.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001087_female_Asian_25/mask1.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001087_female_Asian_25/normal.jpg,1,25,2,0,15
/opt/ml/input/data/train/images/001087_female_Asian_25/mask3.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001087_female_Asian_25/mask4.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001088_male_Asian_24/mask2.jpg,0,24,0,0,0
/opt/ml/input/data/train/images/001088_male_Asian_24/incorrect_mask.jpg,0,24,1,0,6
/opt/ml/input/data/train/images/001088_male_Asian_24/mask5.jpg,0,24,0,0,0
/opt/ml/input/data/train/images/001088_male_Asian_24/mask1.jpg,0,24,0,0,0
/opt/ml/input/data/train/images/001088_male_Asian_24/normal.jpg,0,24,2,0,12
/opt/ml/input/data/train/images/001088_male_Asian_24/mask3.jpg,0,24,0,0,0
/opt/ml/input/data/train/images/001088_male_Asian_24/mask4.jpg,0,24,0,0,0
/opt/ml/input/data/train/images/001089_female_Asian_25/mask2.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001089_female_Asian_25/incorrect_mask.jpg,1,25,1,0,9
/opt/ml/input/data/train/images/001089_female_Asian_25/mask5.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001089_female_Asian_25/mask1.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001089_female_Asian_25/normal.jpg,1,25,2,0,15
/opt/ml/input/data/train/images/001089_female_Asian_25/mask3.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001089_female_Asian_25/mask4.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001090_male_Asian_34/mask2.jpg,0,34,0,1,1
/opt/ml/input/data/train/images/001090_male_Asian_34/incorrect_mask.jpg,0,34,1,1,7
/opt/ml/input/data/train/images/001090_male_Asian_34/mask5.jpg,0,34,0,1,1
/opt/ml/input/data/train/images/001090_male_Asian_34/mask1.jpg,0,34,0,1,1
/opt/ml/input/data/train/images/001090_male_Asian_34/normal.jpg,0,34,2,1,13
/opt/ml/input/data/train/images/001090_male_Asian_34/mask3.jpg,0,34,0,1,1
/opt/ml/input/data/train/images/001090_male_Asian_34/mask4.jpg,0,34,0,1,1
/opt/ml/input/data/train/images/001091_female_Asian_19/mask2.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001091_female_Asian_19/incorrect_mask.jpg,1,19,1,0,9
/opt/ml/input/data/train/images/001091_female_Asian_19/mask5.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001091_female_Asian_19/mask1.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001091_female_Asian_19/normal.jpg,1,19,2,0,15
/opt/ml/input/data/train/images/001091_female_Asian_19/mask3.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001091_female_Asian_19/mask4.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001092_female_Asian_18/mask2.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001092_female_Asian_18/incorrect_mask.jpg,1,18,1,0,9
/opt/ml/input/data/train/images/001092_female_Asian_18/mask5.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001092_female_Asian_18/mask1.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001092_female_Asian_18/normal.jpg,1,18,2,0,15
/opt/ml/input/data/train/images/001092_female_Asian_18/mask3.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001092_female_Asian_18/mask4.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001094_male_Asian_23/mask2.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001094_male_Asian_23/incorrect_mask.jpg,0,23,1,0,6
/opt/ml/input/data/train/images/001094_male_Asian_23/mask5.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001094_male_Asian_23/mask1.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001094_male_Asian_23/normal.jpg,0,23,2,0,12
/opt/ml/input/data/train/images/001094_male_Asian_23/mask3.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001094_male_Asian_23/mask4.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001095_male_Asian_25/mask2.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001095_male_Asian_25/incorrect_mask.jpg,0,25,1,0,6
/opt/ml/input/data/train/images/001095_male_Asian_25/mask5.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001095_male_Asian_25/mask1.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001095_male_Asian_25/normal.jpg,0,25,2,0,12
/opt/ml/input/data/train/images/001095_male_Asian_25/mask3.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001095_male_Asian_25/mask4.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001096_male_Asian_22/mask2.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001096_male_Asian_22/incorrect_mask.jpg,0,22,1,0,6
/opt/ml/input/data/train/images/001096_male_Asian_22/mask5.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001096_male_Asian_22/mask1.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001096_male_Asian_22/normal.jpg,0,22,2,0,12
/opt/ml/input/data/train/images/001096_male_Asian_22/mask3.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001096_male_Asian_22/mask4.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001097_female_Asian_39/mask2.jpg,1,39,0,1,4
/opt/ml/input/data/train/images/001097_female_Asian_39/incorrect_mask.jpg,1,39,1,1,10
/opt/ml/input/data/train/images/001097_female_Asian_39/mask5.jpg,1,39,0,1,4
/opt/ml/input/data/train/images/001097_female_Asian_39/mask1.jpg,1,39,0,1,4
/opt/ml/input/data/train/images/001097_female_Asian_39/normal.jpg,1,39,2,1,16
/opt/ml/input/data/train/images/001097_female_Asian_39/mask3.jpg,1,39,0,1,4
/opt/ml/input/data/train/images/001097_female_Asian_39/mask4.jpg,1,39,0,1,4
/opt/ml/input/data/train/images/001098_male_Asian_23/mask2.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001098_male_Asian_23/incorrect_mask.jpg,0,23,1,0,6
/opt/ml/input/data/train/images/001098_male_Asian_23/mask5.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001098_male_Asian_23/mask1.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001098_male_Asian_23/normal.jpg,0,23,2,0,12
/opt/ml/input/data/train/images/001098_male_Asian_23/mask3.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001098_male_Asian_23/mask4.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001099_male_Asian_25/mask2.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001099_male_Asian_25/incorrect_mask.jpg,0,25,1,0,6
/opt/ml/input/data/train/images/001099_male_Asian_25/mask5.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001099_male_Asian_25/mask1.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001099_male_Asian_25/normal.jpg,0,25,2,0,12
/opt/ml/input/data/train/images/001099_male_Asian_25/mask3.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001099_male_Asian_25/mask4.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001100_female_Asian_43/mask2.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001100_female_Asian_43/incorrect_mask.jpg,1,43,1,1,10
/opt/ml/input/data/train/images/001100_female_Asian_43/mask5.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001100_female_Asian_43/mask1.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001100_female_Asian_43/normal.jpg,1,43,2,1,16
/opt/ml/input/data/train/images/001100_female_Asian_43/mask3.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001100_female_Asian_43/mask4.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001101_male_Asian_60/mask2.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/001101_male_Asian_60/incorrect_mask.jpg,0,60,1,2,8
/opt/ml/input/data/train/images/001101_male_Asian_60/mask5.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/001101_male_Asian_60/mask1.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/001101_male_Asian_60/normal.jpg,0,60,2,2,14
/opt/ml/input/data/train/images/001101_male_Asian_60/mask3.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/001101_male_Asian_60/mask4.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/001102_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001102_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/001102_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001102_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001102_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/001102_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001102_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001104_female_Asian_58/mask2.jpg,1,58,0,1,4
/opt/ml/input/data/train/images/001104_female_Asian_58/incorrect_mask.jpg,1,58,1,1,10
/opt/ml/input/data/train/images/001104_female_Asian_58/mask5.jpg,1,58,0,1,4
/opt/ml/input/data/train/images/001104_female_Asian_58/mask1.jpg,1,58,0,1,4
/opt/ml/input/data/train/images/001104_female_Asian_58/normal.jpg,1,58,2,1,16
/opt/ml/input/data/train/images/001104_female_Asian_58/mask3.jpg,1,58,0,1,4
/opt/ml/input/data/train/images/001104_female_Asian_58/mask4.jpg,1,58,0,1,4
/opt/ml/input/data/train/images/001105_male_Asian_25/mask2.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001105_male_Asian_25/incorrect_mask.jpg,0,25,1,0,6
/opt/ml/input/data/train/images/001105_male_Asian_25/mask5.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001105_male_Asian_25/mask1.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001105_male_Asian_25/normal.jpg,0,25,2,0,12
/opt/ml/input/data/train/images/001105_male_Asian_25/mask3.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001105_male_Asian_25/mask4.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001106_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001106_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/001106_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001106_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001106_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/001106_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001106_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/001107_male_Asian_25/mask2.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001107_male_Asian_25/incorrect_mask.jpg,0,25,1,0,6
/opt/ml/input/data/train/images/001107_male_Asian_25/mask5.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001107_male_Asian_25/mask1.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001107_male_Asian_25/normal.jpg,0,25,2,0,12
/opt/ml/input/data/train/images/001107_male_Asian_25/mask3.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001107_male_Asian_25/mask4.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001108_female_Asian_23/mask2.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001108_female_Asian_23/incorrect_mask.jpg,1,23,1,0,9
/opt/ml/input/data/train/images/001108_female_Asian_23/mask5.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001108_female_Asian_23/mask1.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001108_female_Asian_23/normal.jpg,1,23,2,0,15
/opt/ml/input/data/train/images/001108_female_Asian_23/mask3.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001108_female_Asian_23/mask4.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001110_male_Asian_25/mask2.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001110_male_Asian_25/incorrect_mask.jpg,0,25,1,0,6
/opt/ml/input/data/train/images/001110_male_Asian_25/mask5.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001110_male_Asian_25/mask1.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001110_male_Asian_25/normal.jpg,0,25,2,0,12
/opt/ml/input/data/train/images/001110_male_Asian_25/mask3.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001110_male_Asian_25/mask4.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001112_male_Asian_28/mask2.jpg,0,28,0,0,0
/opt/ml/input/data/train/images/001112_male_Asian_28/incorrect_mask.jpg,0,28,1,0,6
/opt/ml/input/data/train/images/001112_male_Asian_28/mask5.jpg,0,28,0,0,0
/opt/ml/input/data/train/images/001112_male_Asian_28/mask1.jpg,0,28,0,0,0
/opt/ml/input/data/train/images/001112_male_Asian_28/normal.jpg,0,28,2,0,12
/opt/ml/input/data/train/images/001112_male_Asian_28/mask3.jpg,0,28,0,0,0
/opt/ml/input/data/train/images/001112_male_Asian_28/mask4.jpg,0,28,0,0,0
/opt/ml/input/data/train/images/001113_male_Asian_18/mask2.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001113_male_Asian_18/incorrect_mask.jpg,0,18,1,0,6
/opt/ml/input/data/train/images/001113_male_Asian_18/mask5.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001113_male_Asian_18/mask1.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001113_male_Asian_18/normal.jpg,0,18,2,0,12
/opt/ml/input/data/train/images/001113_male_Asian_18/mask3.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001113_male_Asian_18/mask4.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001114_male_Asian_26/mask2.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001114_male_Asian_26/incorrect_mask.jpg,0,26,1,0,6
/opt/ml/input/data/train/images/001114_male_Asian_26/mask5.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001114_male_Asian_26/mask1.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001114_male_Asian_26/normal.jpg,0,26,2,0,12
/opt/ml/input/data/train/images/001114_male_Asian_26/mask3.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001114_male_Asian_26/mask4.jpg,0,26,0,0,0
/opt/ml/input/data/train/images/001115_female_Asian_23/mask2.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001115_female_Asian_23/incorrect_mask.jpg,1,23,1,0,9
/opt/ml/input/data/train/images/001115_female_Asian_23/mask5.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001115_female_Asian_23/mask1.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001115_female_Asian_23/normal.jpg,1,23,2,0,15
/opt/ml/input/data/train/images/001115_female_Asian_23/mask3.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001115_female_Asian_23/mask4.jpg,1,23,0,0,3
/opt/ml/input/data/train/images/001116_female_Asian_25/mask2.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001116_female_Asian_25/incorrect_mask.jpg,1,25,1,0,9
/opt/ml/input/data/train/images/001116_female_Asian_25/mask5.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001116_female_Asian_25/mask1.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001116_female_Asian_25/normal.jpg,1,25,2,0,15
/opt/ml/input/data/train/images/001116_female_Asian_25/mask3.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001116_female_Asian_25/mask4.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001118_female_Asian_19/mask2.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001118_female_Asian_19/incorrect_mask.jpg,1,19,1,0,9
/opt/ml/input/data/train/images/001118_female_Asian_19/mask5.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001118_female_Asian_19/mask1.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001118_female_Asian_19/normal.jpg,1,19,2,0,15
/opt/ml/input/data/train/images/001118_female_Asian_19/mask3.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001118_female_Asian_19/mask4.jpg,1,19,0,0,3
/opt/ml/input/data/train/images/001119_female_Asian_27/mask2.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001119_female_Asian_27/incorrect_mask.jpg,1,27,1,0,9
/opt/ml/input/data/train/images/001119_female_Asian_27/mask5.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001119_female_Asian_27/mask1.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001119_female_Asian_27/normal.jpg,1,27,2,0,15
/opt/ml/input/data/train/images/001119_female_Asian_27/mask3.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001119_female_Asian_27/mask4.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001120_female_Asian_28/mask2.jpg,1,28,0,0,3
/opt/ml/input/data/train/images/001120_female_Asian_28/incorrect_mask.jpg,1,28,1,0,9
/opt/ml/input/data/train/images/001120_female_Asian_28/mask5.jpg,1,28,0,0,3
/opt/ml/input/data/train/images/001120_female_Asian_28/mask1.jpg,1,28,0,0,3
/opt/ml/input/data/train/images/001120_female_Asian_28/normal.jpg,1,28,2,0,15
/opt/ml/input/data/train/images/001120_female_Asian_28/mask3.jpg,1,28,0,0,3
/opt/ml/input/data/train/images/001120_female_Asian_28/mask4.jpg,1,28,0,0,3
/opt/ml/input/data/train/images/001122_male_Asian_25/mask2.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001122_male_Asian_25/incorrect_mask.jpg,0,25,1,0,6
/opt/ml/input/data/train/images/001122_male_Asian_25/mask5.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001122_male_Asian_25/mask1.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001122_male_Asian_25/normal.jpg,0,25,2,0,12
/opt/ml/input/data/train/images/001122_male_Asian_25/mask3.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001122_male_Asian_25/mask4.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001123_female_Asian_25/mask2.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001123_female_Asian_25/incorrect_mask.jpg,1,25,1,0,9
/opt/ml/input/data/train/images/001123_female_Asian_25/mask5.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001123_female_Asian_25/mask1.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001123_female_Asian_25/normal.jpg,1,25,2,0,15
/opt/ml/input/data/train/images/001123_female_Asian_25/mask3.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001123_female_Asian_25/mask4.jpg,1,25,0,0,3
/opt/ml/input/data/train/images/001124_male_Asian_30/mask2.jpg,0,30,0,1,1
/opt/ml/input/data/train/images/001124_male_Asian_30/incorrect_mask.jpg,0,30,1,1,7
/opt/ml/input/data/train/images/001124_male_Asian_30/mask5.jpg,0,30,0,1,1
/opt/ml/input/data/train/images/001124_male_Asian_30/mask1.jpg,0,30,0,1,1
/opt/ml/input/data/train/images/001124_male_Asian_30/normal.jpg,0,30,2,1,13
/opt/ml/input/data/train/images/001124_male_Asian_30/mask3.jpg,0,30,0,1,1
/opt/ml/input/data/train/images/001124_male_Asian_30/mask4.jpg,0,30,0,1,1
/opt/ml/input/data/train/images/001125_female_Asian_27/mask2.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001125_female_Asian_27/incorrect_mask.jpg,1,27,1,0,9
/opt/ml/input/data/train/images/001125_female_Asian_27/mask5.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001125_female_Asian_27/mask1.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001125_female_Asian_27/normal.jpg,1,27,2,0,15
/opt/ml/input/data/train/images/001125_female_Asian_27/mask3.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001125_female_Asian_27/mask4.jpg,1,27,0,0,3
/opt/ml/input/data/train/images/001127_male_Asian_18/mask2.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001127_male_Asian_18/incorrect_mask.jpg,0,18,1,0,6
/opt/ml/input/data/train/images/001127_male_Asian_18/mask5.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001127_male_Asian_18/mask1.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001127_male_Asian_18/normal.jpg,0,18,2,0,12
/opt/ml/input/data/train/images/001127_male_Asian_18/mask3.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001127_male_Asian_18/mask4.jpg,0,18,0,0,0
/opt/ml/input/data/train/images/001128_female_Asian_18/mask2.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001128_female_Asian_18/incorrect_mask.jpg,1,18,1,0,9
/opt/ml/input/data/train/images/001128_female_Asian_18/mask5.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001128_female_Asian_18/mask1.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001128_female_Asian_18/normal.jpg,1,18,2,0,15
/opt/ml/input/data/train/images/001128_female_Asian_18/mask3.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001128_female_Asian_18/mask4.jpg,1,18,0,0,3
/opt/ml/input/data/train/images/001129_male_Asian_20/mask2.jpg,0,20,0,0,0
/opt/ml/input/data/train/images/001129_male_Asian_20/incorrect_mask.jpg,0,20,1,0,6
/opt/ml/input/data/train/images/001129_male_Asian_20/mask5.jpg,0,20,0,0,0
/opt/ml/input/data/train/images/001129_male_Asian_20/mask1.jpg,0,20,0,0,0
/opt/ml/input/data/train/images/001129_male_Asian_20/normal.jpg,0,20,2,0,12
/opt/ml/input/data/train/images/001129_male_Asian_20/mask3.jpg,0,20,0,0,0
/opt/ml/input/data/train/images/001129_male_Asian_20/mask4.jpg,0,20,0,0,0
/opt/ml/input/data/train/images/001130_male_Asian_23/mask2.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001130_male_Asian_23/incorrect_mask.jpg,0,23,1,0,6
/opt/ml/input/data/train/images/001130_male_Asian_23/mask5.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001130_male_Asian_23/mask1.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001130_male_Asian_23/normal.jpg,0,23,2,0,12
/opt/ml/input/data/train/images/001130_male_Asian_23/mask3.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001130_male_Asian_23/mask4.jpg,0,23,0,0,0
/opt/ml/input/data/train/images/001131_female_Asian_22/mask2.jpg,1,22,0,0,3
/opt/ml/input/data/train/images/001131_female_Asian_22/incorrect_mask.jpg,1,22,1,0,9
/opt/ml/input/data/train/images/001131_female_Asian_22/mask5.jpg,1,22,0,0,3
/opt/ml/input/data/train/images/001131_female_Asian_22/mask1.jpg,1,22,0,0,3
/opt/ml/input/data/train/images/001131_female_Asian_22/normal.jpg,1,22,2,0,15
/opt/ml/input/data/train/images/001131_female_Asian_22/mask3.jpg,1,22,0,0,3
/opt/ml/input/data/train/images/001131_female_Asian_22/mask4.jpg,1,22,0,0,3
/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask2.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001131-1_male_Asian_22/incorrect_mask.jpg,0,22,1,0,6
/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask5.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask1.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001131-1_male_Asian_22/normal.jpg,0,22,2,0,12
/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask3.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask4.jpg,0,22,0,0,0
/opt/ml/input/data/train/images/001132_female_Asian_43/mask2.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001132_female_Asian_43/incorrect_mask.jpg,1,43,1,1,10
/opt/ml/input/data/train/images/001132_female_Asian_43/mask5.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001132_female_Asian_43/mask1.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001132_female_Asian_43/normal.jpg,1,43,2,1,16
/opt/ml/input/data/train/images/001132_female_Asian_43/mask3.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001132_female_Asian_43/mask4.jpg,1,43,0,1,4
/opt/ml/input/data/train/images/001132-1_male_Asian_25/mask2.jpg,0,25,0,0,0
/opt/ml/input/data/train/images/001132-1_male_Asian_25/incorrect_mask.jpg,0,25,1,0,6
